"FilerEIN","FilerName1","TitleTxt","PersonNm","salutation","suffix","first_name","last_name","PRE","POST","FormYr","N","complete.panel","TOTCOMP","gender","TYPE","BASELINE.MALE","BASELINE.FEMALE","GEN.CHANGE","pre","post","male","GENDER.PRE","GENDER.POST","pre.male","post.male","NTEE1","HEALTH","EDU","HOSP","UNIV","TOTEMPLOYEE","TOTVOLUNTEERS","TOTNETASSETSBEGYEAR","TOTNETASSETSENDYEAR","TOTLIABNABEGYEAR","TOTLIABNAENDYEAR","CONTRIBPRIOR","CONTRIBCURRENT","GROSSRECEIPTS","TOTFUNDEXP","PSRPRIOR","PSRCURRENT","TOTALREVCURRENT","TOTALREVPRIOR","INVINCCURRENT","INVINCPRIOR","SALARIESPRIOR","SALARIESCURRENT","TOTALEXPPRIOR","TOTALEXPCURRENT","REVLESSEXPPRIOR","REVLESSEXPCURRENT","TOTALASSETSBEGYEAR","TOTALASSETSENDYEAR","TOTALLIABBEGYEAR","TOTALLIABENDYEAR","NETASSETSBEGYEAR","NETASSETSENDYEAR","CASHBEGYEAR","CASHENDYEAR","SAVINVBEGYEAR","SAVINVENDYEAR","TOTALPROGSERVEXP","Trustee","TRUST","AvgHrs","RptCmpOrg","RptCmpRltd","OtherComp","totalComp","FISYR","inf.factor"
"382615690","ICCF Nonprofit Housing Corporation","CEO","RYAN VERWYS","","","RYAN","VERWYS","","POST",2016,1,TRUE,123872,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"L",0,0,0,0,"53","100","5000","5000","1460651","1527071","0","0","1906673","0","1995790","1906673","1906673","1995790","0","0","1995790","1906673","1995790","1906673","0","0","1460651","1527071","1455651","1522071","5000","5000","126285","261971","0","0","0",0,0,8,105750,0,14049,119799,"2016",1.034
"382628943","THUMB AREA ENTERPRISES","CEO and President until March 2014","Michael J Falatko","","","MICHAEL","FALATKO","PRE","",2013,1,TRUE,281937,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"E",1,0,0,0,"65","10","383268","504276","2801575","2780874","1084","5100","1436904","0","1259941","1431804","1436904","1262189","0","39","786592","839557","1215012","1315896","47177","121008","2801575","2780874","2418307","2276598","383268","504276","14566","30258","0","0","1155116",0,0,2,0,240431,24050,264481,"2013",1.066
"382628943","Thumb Area Enterprises","CEO","Jean Anthony","","","JEAN","ANTHONY","","POST",2015,1,TRUE,280192,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"E",1,0,0,0,"60","8","559453","658270","2700180","2615853","19589","24806","1555775","0","1390575","1530969","1555775","1410164","0","0","887802","957172","1354987","1456958","55177","98817","2700180","2615853","2140727","1957583","559453","658270","45780","42986","0","0","1406622",0,0,2,0,238293,32424,270717,"2015",1.035
"382643107","SEGUE INC","CEO/PRESIDENT (TERM. 1/1/2015)","JUDITH ZAREND","","","JUDITH","ZAREND","PRE","",2014,1,TRUE,85028,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"F",0,0,0,0,"64","3","58856","234075","205995","327557","0","1601","2390467","0","2150360","2387270","2390467","2151521","0","0","1680066","1577253","2310919","2215248","-159398","175219","205995","327557","147139","93482","58856","234075","82447","198199","0","0","2058389",0,0,4,80118,0,784,80902,"2014",1.051
"382643107","SEGUE INC","CEO/PRESIDEN","DIANE REYNOLDS","","","DIANE","REYNOLDS","","POST",2016,1,TRUE,83448,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"F",0,0,0,0,"56",NA,"454319","610664","552485","758777","19","337","2667544","0","2501204","2664838","2667544","2502955","33","0","1634835","1740046","2282711","2511199","220244","156345","552485","758777","98166","148113","454319","610664","418272","627982","0","0","2347078",0,0,40,80704,0,0,80704,"2016",1.034
"382657917","NORTH FLIGHT INC","PRESIDENT","KATHLEEN MCMANUS","","","KATHLEEN","MCMANUS","PRE","",2012,1,TRUE,396208,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"E",1,0,0,0,"192",NA,"3754771","3644169","4824673","4418388","1842","4728","8546962","0","9618813","8527678","8546962","9657432","0","36456","6291609","5664071","10441722","9807564","-784290","-1260602","4824673","4418388","1069902","774219","3754771","3644169","0","0","8080","28595","8447638",0,0,1,0,308169,56328,364497,"2012",1.087
"382657917","NORTH FLIGHT INC","PRESIDENT","MARK DEPONIO","","","MARK","DEPONIO","","POST",2014,1,TRUE,269580,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"E",1,0,0,0,"171",NA,"3631551","3555224","4392026","4381869","64728","6480","9262103","0","9021753","9222664","9262103","9100657","3000","10676","5542836","5665749","9863275","9838430","-762618","-576327","4392026","4381869","760475","826645","3631551","3555224","0","0","90283","23999","8338376",0,0,1,0,224613,31886,256499,"2014",1.051
"382683251","MARWOOD MANOR NURSING HOME","PRESIDENT & CEO","THOMAS DEFAUW","","","THOMAS","DEFAUW","PRE","",2014,1,TRUE,1294422,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"E",1,0,0,0,"440","73","11751598","12958649","20775423","21472115","0","387992","21972005","0","5202846","21464613","21972005","5206006","89204","1459","3593718","14424855","5452025","20230726","-246019","1741279","20775423","21472115","9023825","8513466","11751598","12958649","5739792","1938578","286905","4833689","16948436",0,0,2.5,0,1123635,107975,1231610,"2014",1.051
"382683251","MARWOOD MANOR NURSING HOME","PRESIDENT & CEO","JENNIFER MONTGOMERY","","","JENNIFER","MONTGOMERY","","POST",2016,1,TRUE,468718,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"E",1,0,0,0,"445","73","15174883","16953306","22782655","24007707","9621","4093","21765975","0","21750298","21095098","21765975","21883950","637813","103852","14390117","14819065","20029247","20393851","1854703","1372124","22782655","24007707","7607772","7054401","15174883","16953306","2530363","2696412","7296203","8328182","16936119",0,0,1,0,384902,68404,453306,"2016",1.034
"382690739","COMMUNITY RESIDENCE CORPORATION","EXECUTIVE DI","STEVEN J WEINDORF","","","STEVEN","WEINDORF","PRE","",2011,1,TRUE,87299,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"P",0,0,0,0,"114",NA,"-131863","-165759","388374","432033","37922","56114","2307482","41303","2020824","2246767","2307482","2058806","63","60","1711832","1810683","2152532","2341378","-93726","-33896","388374","432033","520237","597792","-131863","-165759","42627","13332","0","0","1647719",0,0,40,68462,0,9553,78015,"2011",1.119
"382690739","COMMUNITY RESIDENCE CORPORATION","EXECUTIVE DI","KATHY GRANT","","","KATHY","GRANT","","POST",2013,1,TRUE,58898,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"P",0,0,0,0,"131",NA,"124048","88606","424560","655271","1751036","1892477","2221978","1224","906955","316589","2221978","2685057","0","19","1954430","1897834","2395250","2257420","289807","-35442","424560","655271","300512","566665","124048","88606","15593","51348","0","0","1654334",0,0,20,53518,0,1733,55251,"2013",1.066
"382710855","LEELANAU CONSERVANCY","EXECUTIVE DIRECTOR","BRIAN PRICE","","","BRIAN","PRICE","PRE","",2014,1,TRUE,118338,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"C",0,0,0,0,"16","360","18543684","21420572","18823862","21680146","7364524","5678594","15437971","243663","122144","161957","6878215","7971407","1029466","458217","884599","862597","7433359","3262549","538048","3615666","18823862","21680146","280178","259574","18543684","21420572","0","0","180551","282919","2727445",0,0,40,97777,0,14819,112596,"2014",1.051
"382710855","LEELANAU CONSERVANCY","EXECUTIVE DIRECTOR","THOMAS NELSON","","","THOMAS","NELSON","","POST",2016,1,TRUE,114357,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"C",0,0,0,0,"22","286","23864148","24920870","24112204","27423991","6063669","4616803","6181634","359730","77691","73321","5070791","6260455","220977","32150","915402","1032685","3714422","4331050","2546033","739741","24112204","27423991","248056","2503121","23864148","24920870","0","0","255306","664563","3461906",0,0,40,86297,0,24300,110597,"2016",1.034
"382717146","HURON MEMORIAL HEALTHCARE CORP","PRESIDENT/CEO","JANET STERNBERG","","","JANET","STERNBERG","PRE","",2012,1,TRUE,314173,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"E",1,0,1,0,"0","13","448037","448037","448037","448037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","448037","448037","0","0","448037","448037","106","106","0","0","0",0,0,0.1,0,262239,26789,289028,"2012",1.087
"382717146","HURON MEMORIAL HEALTHCARE CORP","PRESIDENT/CEO","JEFFERY LONGBRAKE","","","JEFFERY","LONGBRAKE","","POST",2014,1,TRUE,231447,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"E",1,0,1,0,"0","12","448037","448037","448037","448037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","448037","448037","0","0","448037","448037","106","106","0","0","0",0,0,0.1,0,201035,19181,220216,"2014",1.051
"382718994","THE ALS ASSOCIATION","EXECUTIVE DI","SUSAN M WOOLNER","","","SUSAN","WOOLNER","PRE","",2012,1,TRUE,96879,"F","F-F",0,1,0,1,0,0,"F","F",0,0,NA,0,0,0,0,"11","12","-144391","-306553","208570","119664","429513","397080","486121","113017","0","0","397142","429809","62","296","346570","297933","579839","559304","-150030","-162162","208570","119664","352961","426217","-144391","-306553","120002","11697","0","0","350601",0,0,40,89125,0,0,89125,"2012",1.087
"382718994","THE ALS ASSOCIATION","EXECUTIVE DI","PAULA MORNING","","","PAULA","MORNING","","POST",2014,1,TRUE,99845,"F","F-F",0,1,0,0,1,0,"F","F",0,0,NA,0,0,0,0,"11",NA,"-272229","275978","229021","711508","527533","1317714","1557564","143046","0","1474","1306673","506433","-12515","-21100","239196","313396","472109","758466","34324","548207","229021","711508","501250","435530","-272229","275978","127563","35010","0","525479","407318",0,0,40,95000,0,0,95000,"2014",1.051
"382753833","HABITAT FOR HUMANITY - GRAND","EXECUTIVE DI","PAM DOTY-NATION","","","PAM","DOTY-NATION","PRE","",2011,1,TRUE,92877,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"L",0,0,0,0,"14","367","2105270","2058399","2180558","2157569","319208","643475","1493676","89759","457298","343855","1049731","1098577","42322","52185","284503","344420","1181643","1049673","-83066","58","2180558","2157569","75288","99170","2105270","2058399","0","0","368985","245175","825650",0,0,40,83000,0,0,83000,"2011",1.119
"382753833","HABITAT FOR HUMANITY - GRAND","EXECUTIVE DI","WENDY IRVIN","","","WENDY","IRVIN","","POST",2013,1,TRUE,72509,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"L",0,0,0,0,"16","518","2092723","2237107","2149646","2337887","455545","562223","1405987","37395","296421","202024","868911","840516","53768","60063","291043","381751","815442","755145","25074","113766","2149646","2337887","56923","100780","2092723","2237107","0","0","200322","278108","611407",0,0,40,68020,0,0,68020,"2013",1.066
"382762248","VISITING NURSE SPECIAL SERVICES","Executive Director","S Jill Schultz","","","S","SCHULTZ","PRE","",2012,1,TRUE,182618,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"E",1,0,0,0,"63","0","3195639","3577787","3253819","3659169","0","0","1791150","0","1571862","1642093","1791150","1522114","148989","-50559","1017641","1059999","1460159","1478586","61955","312564","3253819","3659169","58180","81382","3195639","3577787","200","200","760908","192134","1225296",0,0,1,0,168002,0,168002,"2012",1.087
"382762248","VISITING NURSE SPECIAL SERVICES","Executive Director","Diane Glasgow","","","DIANE","GLASGOW","","POST",2014,1,TRUE,121284,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"E",1,0,0,0,"70","0","4158904","4159836","4264579","4279580","0","0","1447858","0","1423317","1310017","1447858","1665441","137823","242005","949265","958949","1296095","1297750","369346","150108","4264579","4279580","105675","119744","4158904","4159836","200","260","463342","419817","1087542",0,0,1,0,107425,7974,115399,"2014",1.051
"382764533","THE MANNA FOOD PROJECT INC","EXECUTIVE DI","DEB NOBLETT","","","DEB","NOBLETT","PRE","",2015,1,TRUE,86869,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"9","400","1025250","1038920","1167029","1062478","1501684","1595389","2002138","49861","267174","229881","1786042","1768214","-31834","2805","237338","237880","1754233","1766659","13981","19383","1167029","1062478","141779","23558","1025250","1038920","347538","432599","32135","0","1643179",0,0,40,73385,0,10546,83931,"2015",1.035
"382764533","THE MANNA FOOD PROJECT INC","EXECUTIVE DI","KIM BAKER","","","KIM","BAKER","","POST",2017,1,TRUE,90534,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"P",0,0,0,0,"8","674","1116713","1298015","1158420","1321597","1829899","2046138","2281701","48719","239350","220609","2270182","2071477","3435","2228","269718","303004","2002920","2122354","68557","147828","1158420","1321597","41707","23582","1116713","1298015","436822","337246","0","251450","1958052",0,0,40,76442,0,12230,88672,"2017",1.021
"382766803","SENIOR NUTRITION SERVICES REG IV INC","Executive Director","ANNE KOEBEL","","","ANNE","KOEBEL","PRE","",2010,1,TRUE,69126,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"K",0,0,0,0,"36","75","154410","62322","169020","62322","1631216","1567584","1568039","0","0","0","1568039","1632251","455","1035","480343","488810","1784940","1660127","-152689","-92088","169020","62322","14610","0","154410","62322","18974","55495","0","0","1320726",0,0,50,60904,0,0,60904,"2010",1.135
"382766803","SENIOR NUTRITION SERVICES REG IV INC","EXECUTIVE DIRECTOR","LINDA STROHL","","","LINDA","STROHL","","POST",2012,1,TRUE,70444,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"K",0,0,0,0,"36","75","129862","152458","251554","249247","1407511","1438283","1438341","21411","0","0","1438341","1407555","58","44","458583","506538","1417883","1422653","-10328","15688","251554","249247","121692","96789","129862","152458","93643","91743","0","0","1275802",0,0,50,64806,0,0,64806,"2012",1.087
"382775795","Heritage Community of Kalamazoo Foundation","CEO","RICHARD BRISCOE","","","RICHARD","BRISCOE","PRE","",2012,1,TRUE,167049,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"L",0,0,0,0,"0",NA,"2423952","2682313","2423952","2682824","85314","89659","140495","0","0","0","108391","60037","50836","17049","0","0","77543","71988","-17506","36403","2423952","2682824","0","511","2423952","2682313","385930","192698","0","0","0",0,0,1,0,150276,3403,153679,"2012",1.087
"382775795","Heritage Community of Kalamazoo Foundation","CEO","JAY PRINCE","","","JAY","PRINCE","","POST",2014,1,TRUE,200067,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"L",0,0,0,0,"0","0","2988589","2918377","3003467","3005674","162188","85205","200851","151689","0","0","181796","269216","65183","90285","0","0","200128","236814","69088","-55018","3003467","3005674","14878","87297","2988589","2918377","183166","340294","0","0","0",0,0,1,0,189086,1273,190359,"2014",1.051
"382777750","PORT HURON HOSPITAL FOUNDATION","PRESIDENT/CEO","THOMAS DEFAUW","","","THOMAS","DEFAUW","PRE","",2014,1,TRUE,1294422,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"E",1,0,0,0,"0","1940","3287975","2303797","4502708","3993492","120680","498824","1675207","0","0","0","1515960","140198","783326","15688","0","0","283661","1598610","-143463","-82650","4502708","3993492","1214733","1689695","3287975","2303797","577865","270525","71451","71451","1548726",0,0,2.5,0,1123635,107975,1231610,"2014",1.051
"382777750","port huron hospital foundation","PRESIDENT & CEO","JENNIFER MONTGOMERY","","","JENNIFER","MONTGOMERY","","POST",2016,1,TRUE,468718,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"E",1,0,0,0,"0","2177","4115230","4650574","4771092","6070830","1059206","758996","1405639","0","0","0","1228416","1264430","300553","42983","0","0","776766","880123","487664","348293","4771092","6070830","655862","1420256","4115230","4650574","475624","905588","380","380","826558",0,0,1,0,384902,68404,453306,"2016",1.034
"382781170","RONALD MCDONALD HOUSE OF WESTERN MI","EXECUTIVE DIRECTOR","LISA EVANS","","","LISA","EVANS","PRE","",2011,1,TRUE,83341,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"E",1,0,0,0,"12","120","3583482","3533453","3598036","3575279","450326","552391","1104131","116915","67932","89419","749482","562560","63177","44302","279939","303769","697200","745306","-134640","4176","3598036","3575279","14554","41826","3583482","3533453","82680","317142","1169198","849199","424980",0,0,40,74478,0,0,74478,"2011",1.119
"382781170","RONALD MCDONALD HOUSE OF WESTERN MI","EXECUTIVE DIRECTOR","MARCIE LEWIS","","","MARCIE","LEWIS","","POST",2013,1,TRUE,79950,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"E",1,0,0,0,"10","130","3490240","3638654","3515658","3661805","467694","503956","881139","172274","71584","93405","740308","653153","76799","49261","298948","313465","809037","785950","-155884","-45642","3515658","3661805","25418","23151","3490240","3638654","289663","278851","587848","582891","499520",0,0,40,75000,0,0,75000,"2013",1.066
"382784545","COMMUNITY AIDS RESOURCE & EDUCATION","EXECUTIVE DI","DAVID FEASTER","","","DAVID","FEASTER","PRE","",2014,1,TRUE,92697,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"G",0,0,0,0,"24","50","936047","953079","1041503","1038065","1667574","1728503","1751656","10413","0","0","1738849","1673687","-55","-4377","897875","1104026","1633256","1721817","40431","17032","1041503","1038065","105456","84986","936047","953079","396831","352607","0","0","1597132",0,0,40,78947,0,9252,88199,"2014",1.051
"382784545","COMMUNITY AIDS RESOURCE & EDUCATION","EXECUTIVE DI","KELLY DOYLE","","","KELLY","DOYLE","","POST",2016,1,TRUE,96249,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"G",0,0,0,0,"28","82","956490","1160740","1035599","1261534","1656332","1751598","1954913","19639","0","192583","1942319","1672568","1722","997","1067521","1100520","1669157","1738069","3411","204250","1035599","1261534","79109","100794","956490","1160740","532289","745350","0","0","1603612",0,0,40,76334,0,16750,93084,"2016",1.034
"382786617","SPECTRUM HEALTH WORTH SERVICES","PRESIDENT/CHAIR","JEFFERY LEMON","","","JEFFERY","LEMON","PRE","",2010,1,TRUE,449435,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"P",0,0,0,0,"546","12","12374401","824512","15446049","3872235","0","0","18099139","0","17414243","18081723","18097069","17438251","6320","15471","11462581","11864564","14829881","15253285","2608370","2843784","15446049","3872235","3071648","3047723","12374401","824512","3300","3350","2721954","61406","11895867",0,1,2,0,284822,111156,395978,"2010",1.135
"382786617","SPECTRUM HEALTH WORTH SERVICES","President/Chair","JEFFREY MISLEVY","","","JEFFREY","MISLEVY","","POST",2012,1,TRUE,391288,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"P",0,0,0,0,"564","12","1299301","1375405","4405503","4466254","900","0","19500596","0","19066134","19486115","19494399","19082322","331","4253","12103809","12318755","16154141","16468318","2928181","3026081","4405503","4466254","3106202","3090849","1299301","1375405","0","0","126970","303887","13990645",0,1,2,0,284226,75745,359971,"2012",1.087
"382795791","MICHIGAN STATE AFL-CIO HUMAN RESOURCES","CHIEF EXECUTIVE OFFICER","FRAN SIBLEY","","","FRAN","SIBLEY","PRE","",2011,1,TRUE,129736,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"J",0,0,0,0,"214","0","125473","139985","1789269","1358274","13133014","8718077","8735773","1290","0","0","8729229","13141475","58","262","8285433","6559805","13107012","8714717","34463","14512","1789269","1358274","1663796","1218289","125473","139985","23476","613889","0","0","8608266",0,0,35,88936,0,27003,115939,"2011",1.119
"382795791","MICHIGAN STATE AFL-CIO HUMAN RESOURCES","CEO","RON ROSE","","","RON","ROSE","","POST",2013,1,TRUE,117657,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"J",0,0,0,0,"85","0","121811","141870","767589","631699","4871940","4493168","4530653","0","0","0","4524010","4884910","14","11","3872005","3544695","4903084","4503951","-18174","20059","767589","631699","645778","489829","121811","141870","124547","79238","0","0","4433615",0,0,35,83733,0,26639,110372,"2013",1.066
"382796005","EMMA L BIXBY MEDICAL CENTER","PRESIDENT, EX OFFICIO","TIMOTHY J JAKACKI","","","TIMOTHY","JAKACKI","PRE","",2014,1,TRUE,382285,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"E",1,0,1,0,"783","136","93635411","96436168","122394800","122711993","222046","347775","100988841","0","73783310","76689998","81408130","76559852","2513312","379074","41700103","39726463","74664459","78647117","1895393","2761013","122394800","122711993","28759389","26275825","93635411","96436168","11985179","12544914","0","0","69857989",0,0,40,0,290317,73418,363735,"2014",1.051
"382796005","EMMA L BIXBY MEDICAL CENTER","PRESIDENT, EX OFFICIO","JULIE K YAROCH DO","","","JULIE","DO","","POST",2016,1,TRUE,367581,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"E",1,0,1,0,"746","165","98063032","105138685","123948879","130438224","576749","781444","154212054","0","79644931","84841456","90202017","84013423","3050584","2325883","41180024","40966366","79406582","84457670","4606841","5744347","123948879","130438224","25885847","25299539","98063032","105138685","13038385","13660514","0","0","74062566",0,0,40,0,321944,33550,355494,"2016",1.034
